address,property_type,area_name,municipality,is_savedalen,sale_type,sold_date,year,month,final_price_sek,asking_price_sek,price_change_sek,price_change_percent,living_area_m2,extra_area_m2,rooms,plot_area_m2,price_per_m2,bid_change_percent,source_url,detail_url,build_year,energy_class,operating_cost_sek_per_year,monthly_fee_sek,ownership_type,latitude,longitude,days_on_market,has_detail_data,model_latitude,model_longitude,coordinate_source,area_group,distance_to_partille_center_km,distance_to_gothenburg_center_km,distance_to_savedalen_center_km,price_outlier_flag,area_outlier_flag,plot_outlier_flag
Smedjegårdsvägen 7C,Villa,Lexby,Partille,no,Lagfart,2025-06-11,2025,6,3300000,,,,108.0,51.0,5.0,110.0,30600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Lexby,1.64,9.47,3.4,no,no,no
Furuliden 6A,Villa,Sävedalen,Partille,yes,Lagfart,2025-06-11,2025,6,7700000,7216000.0,484000.0,6.7,126.0,37.0,6.0,680.0,61100.0,6.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Södra Hagevägen 18,Villa,Härlanda,Partille,no,Lagfart,2025-06-11,2025,6,8800000,,,,154.0,8.0,5.0,927.0,57100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille kommun,1.53,7.33,1.26,no,no,no
Lindbackevägen 13,Villa,Öjersjö,Partille,no,Lagfart,2025-06-10,2025,6,4550000,4439000.0,111000.0,2.5,65.0,,3.0,1487.0,70000.0,2.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Öjersjö,1.99,6.55,0.26,no,no,no
Öjersjövägen 8B,Villa,Öjersjö,Partille,no,Lagfart,2025-06-10,2025,6,7425000,6799000.0,626000.0,9.2,163.0,30.0,6.0,837.0,45600.0,9.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Öjersjö,1.99,6.55,0.26,no,no,no
Klintevägen 1,Villa,Sävedalen,Partille,yes,Slutpris,2025-06-09,2025,6,8900000,,,,201.0,,,1025.0,44300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Nygårdsvägen 63,Radhus,Lexby,Partille,no,Slutpris,2025-06-08,2025,6,3150000,3387000.0,-237000.0,-7.0,119.0,,4.0,,26500.0,-7.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Lexby,1.04,9.5,3.21,no,no,no
Mellanlyckan 4,Radhus,Sävedalen,Partille,yes,Lagfart,2025-06-05,2025,6,5800000,,,,140.0,8.0,6.0,215.0,41400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Sävedalen,1.64,9.47,3.4,no,no,no
Truels väg 13,Villa,Skulltorp,Partille,no,Lagfart,2025-06-05,2025,6,6080000,,,,148.0,27.0,5.0,1014.0,41100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Skulltorp,1.99,6.55,0.26,no,no,no
Mimersvägen 37C,Villa,Sävedalen,Partille,yes,Lagfart,2025-06-04,2025,6,8220000,,,,152.0,,5.0,381.0,54100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Eksvängen 6,Kedjehus,Partille kommun,Partille,no,Lagfart,2025-06-03,2025,6,7150000,,,,,,,357.0,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Brase-Emmas väg 34,Villa,Partille kommun,Partille,no,Lagfart,2025-06-03,2025,6,4100000,,,,,,,689.0,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Korsängen 32,Radhus,Sävedalen,Partille,yes,Slutpris,2025-05-30,2025,5,5200000,,,,117.0,30.0,5.0,129.0,44400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Klintegårdsvägen 26,Radhus,Lexby,Partille,no,Lagfart,2025-05-29,2025,5,4000000,,,,116.0,,,231.0,34500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Lexby,1.53,7.33,1.26,no,no,no
Korsängen 7,Radhus,Partille kommun,Partille,no,Lagfart,2025-05-28,2025,5,5750000,,,,128.0,29.0,,162.0,44900.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Idas väg 8A,Kedjehus,Partille kommun,Partille,no,Lagfart,2025-05-28,2025,5,2366000,2266000.0,100000.0,4.4,,,,455.0,,4.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Gökegårdshöjden 10,Villa,Öjersjö,Partille,no,Slutpris,2025-05-27,2025,5,7150000,,,,150.0,65.0,7.0,1729.0,47700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Öjersjö,1.04,9.5,3.21,no,no,no
Tåbäcksvägen 1B,Parhus,Öjersjö,Partille,no,Sista bud,2025-05-26,2025,5,4600000,4973000.0,-373000.0,-7.5,92.0,,4.0,,50000.0,-7.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Öjersjö,1.04,9.5,3.21,no,no,no
Föreningsvägen 3,Villa,Sävedalen,Partille,yes,Lagfart,2025-05-21,2025,5,8850000,7558000.0,1292000.0,17.1,175.0,102.0,7.0,1008.0,50600.0,17.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Rävstigen 18,Villa,Öjersjö,Partille,no,Lagfart,2025-05-19,2025,5,12000000,,,,200.0,,5.0,1172.0,60000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Öjersjö,6.26,8.03,5.69,no,no,no
Mellanvägen 11,Villa,Partille kommun,Partille,no,Lagfart,2025-05-19,2025,5,11650000,,,,155.0,25.0,,794.0,75200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Klintevägen 6,Villa,Sävedalen,Partille,yes,Slutpris,2025-05-16,2025,5,4600000,,,,133.0,32.0,4.0,923.0,34600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Hossabergsvägen 61A,Parhus,Öjersjö,Partille,no,Slutpris,2025-05-16,2025,5,4875000,5616000.0,-741000.0,-13.2,92.0,,4.0,,53000.0,-13.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Öjersjö,1.04,9.5,3.21,no,no,no
Stadssoldatens väg 5,Radhus,Mellby,Partille,no,Lagfart,2025-05-16,2025,5,3695000,,,,87.0,,4.0,127.0,42500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Mellby,6.26,8.03,5.69,no,no,no
Hyltebergsvägen 5,Villa,Lexby,Partille,no,Lagfart,2025-05-16,2025,5,7400000,,,,234.0,146.0,10.0,1106.0,31600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Lexby,6.26,8.03,5.69,no,no,no
Södra Bäckevägen 5,Villa,Sävedalen,Partille,yes,Lagfart,2025-05-16,2025,5,8900000,,,,261.0,130.0,,723.0,34100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Sävedalen,1.64,9.47,3.4,no,no,no
Kåsjövägen 9,Villa,Partille kommun,Partille,no,Lagfart,2025-05-16,2025,5,8500000,8910000.0,-410000.0,-4.6,146.0,20.0,,892.0,58200.0,-4.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Partille,0.73,9.12,2.84,no,no,no
Bykällevägen 108,Villa,Kåhög,Partille,no,Lagfart,2025-05-16,2025,5,6350000,,,,157.0,15.0,6.0,1001.0,40400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Kåhög,1.53,7.33,1.26,no,no,no
Hossabergsvägen 63B,Parhus,Öjersjö,Partille,no,Slutpris,2025-05-15,2025,5,4795000,5281000.0,-486000.0,-9.2,92.0,,4.0,,52100.0,-9.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Öjersjö,0.73,9.12,2.84,no,no,no
Röliden 98,Villa,Sävedalen,Partille,yes,Lagfart,2025-05-15,2025,5,8840000,,,,137.0,102.0,7.0,781.0,64500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Fägatan 30,Villa,Öjersjö,Partille,no,Lagfart,2025-05-14,2025,5,6950000,,,,129.0,12.0,5.0,354.0,53900.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Öjersjö,1.64,9.47,3.4,no,no,no
Skogsräntevägen 3,Villa,Furuskog,Partille,no,Lagfart,2025-05-14,2025,5,5900000,,,,143.0,,5.0,576.0,41300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Partille kommun,1.64,9.47,3.4,no,no,no
Ensittarevägen 23,Villa,Furuskog,Partille,no,Lagfart,2025-05-14,2025,5,5150000,5150000.0,0.0,0.0,161.0,,7.0,485.0,32000.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille kommun,1.53,7.33,1.26,no,no,no
Tåbäcksvägen 23,Radhus,Öjersjö,Partille,no,Slutpris,2025-05-13,2025,5,5375000,5530000.0,-155000.0,-2.8,106.0,54.0,4.0,,50700.0,-2.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Öjersjö,0.73,9.12,2.84,no,no,no
Hossabergsvägen 69A,Parhus,Öjersjö,Partille,no,Slutpris,2025-05-13,2025,5,4950000,,,,92.0,,4.0,,53800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Öjersjö,0.73,9.12,2.84,no,no,no
Korsängen 39,Radhus,Sävedalen,Partille,yes,Lagfart,2025-05-13,2025,5,5350000,4931000.0,419000.0,8.5,117.0,30.0,5.0,148.0,45700.0,8.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Sävedalen,1.53,7.33,1.26,no,no,no
Röliden 84,Villa,Sävedalen,Partille,yes,Lagfart,2025-05-12,2025,5,5500000,,,,89.0,52.0,5.0,831.0,61800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Sävedalen,1.99,6.55,0.26,no,no,no
Karis Lycka 3,Villa,Öjersjö,Partille,no,Lagfart,2025-05-10,2025,5,6920000,6798000.0,122000.0,1.8,105.0,,5.0,2280.0,65900.0,1.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Öjersjö,6.26,8.03,5.69,no,no,no
Helge Källas väg 2,Villa,Paradiset,Partille,no,Slutpris,2025-05-09,2025,5,5900000,,,,156.0,5.0,6.0,980.0,37800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Partille kommun,0.73,9.12,2.84,no,no,no
Brolyckan 7,Radhus,Sävedalen,Partille,yes,Slutpris,2025-05-08,2025,5,4825000,4386000.0,439000.0,10.0,113.0,7.0,5.0,,42700.0,10.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Sävedalen,0.73,9.12,2.84,no,no,no
Första Villavägen 11,Villa,Puketorp,Partille,no,Lagfart,2025-05-07,2025,5,7000000,7202000.0,-202000.0,-2.8,125.0,65.0,6.0,652.0,56000.0,-2.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Partille kommun,6.26,8.03,5.69,no,no,no
Skulebergsvägen 31B,Villa,Furuskog,Partille,no,Lagfart,2025-05-07,2025,5,8500000,8577000.0,-77000.0,-0.9,190.0,40.0,7.0,990.0,44700.0,-0.9,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille kommun,1.53,7.33,1.26,no,no,no
Mistelvägen 16,Villa,Sävedalen,Partille,yes,Lagfart,2025-05-07,2025,5,4800000,,,,93.0,2.0,5.0,497.0,51600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Sävedalen,1.53,7.33,1.26,no,no,no
Klintegårdsvägen 35,Radhus,Lexby,Partille,no,Lagfart,2025-05-07,2025,5,3900000,,,,116.0,,5.0,167.0,33600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Lexby,1.04,9.5,3.21,no,no,no
Öjersjövägen 65,Villa,Partille kommun,Partille,no,Lagfart,2025-05-07,2025,5,10100000,10688000.0,-588000.0,-5.5,103.0,102.0,,3403.0,98100.0,-5.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Partille,0.73,9.12,2.84,no,no,no
Gullringsvägen 33,Villa,Sävedalen,Partille,yes,Slutpris,2025-05-07,2025,5,8250000,,,,,,,,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Sävedalen,0.73,9.12,2.84,no,no,no
Fjällvindsvägen 36,Villa,Furulund,Partille,no,Lagfart,2025-05-07,2025,5,6850000,7113000.0,-263000.0,-3.7,132.0,,4.0,555.0,51900.0,-3.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Furulund,6.26,8.03,5.69,no,no,no
Fornfyndsvägen 15,Villa,Furuskog,Partille,no,Lagfart,2025-05-05,2025,5,7800000,8008000.0,-208000.0,-2.6,158.0,10.0,6.0,703.0,49400.0,-2.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Partille kommun,1.64,9.47,3.4,no,no,no
Riddar Tures väg 20,Villa,Paradiset,Partille,no,Lagfart,2025-05-05,2025,5,3500000,3500000.0,0.0,0.0,78.0,,3.0,385.0,44900.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille kommun,1.53,7.33,1.26,no,no,no
Agda Helins väg 9,Villa,Öjersjö,Partille,no,Slutpris,2025-05-03,2025,5,7820000,7820000.0,0.0,0.0,138.0,,6.0,318.0,36100.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Öjersjö,6.26,8.03,5.69,no,no,no
Helge Källas väg 1B,Villa,Paradiset,Partille,no,Lagfart,2025-05-03,2025,5,7025000,,,,160.0,35.0,6.0,685.0,43900.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Partille kommun,1.99,6.55,0.26,no,no,no
Idas väg 12A,Kedjehus,Partille kommun,Partille,no,Lagfart,2025-05-02,2025,5,2266000,2266000.0,0.0,0.0,,,,281.0,,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Partille,0.73,9.12,2.84,no,no,no
Skogsduvevägen 26,Radhus,Furulund,Partille,no,Lagfart,2025-05-02,2025,5,5200000,,,,144.0,,5.0,317.0,36100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Furulund,6.26,8.03,5.69,no,no,no
Idas väg 10A,Kedjehus,Partille kommun,Partille,no,Lagfart,2025-05-02,2025,5,2266000,,,,,,,289.0,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Partille,0.73,9.12,2.84,no,no,no
Solbacken 7B,Villa,Öjersjö,Partille,no,Lagfart,2025-05-01,2025,5,8150000,,,,140.0,9.0,4.0,821.0,58200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Öjersjö,6.26,8.03,5.69,no,no,no
Hemmansvägen 53,Radhus,Furulund,Partille,no,Lagfart,2025-04-30,2025,4,5560000,5934000.0,-374000.0,-6.3,129.0,30.0,5.0,167.0,43100.0,-6.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Furulund,1.64,9.47,3.4,no,no,no
Kullegärdet 52,Radhus,Södra Sävedalen,Partille,yes,Lagfart,2025-04-30,2025,4,5800000,5431000.0,369000.0,6.8,132.0,,5.0,175.0,43900.0,6.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Södra Sävedalen,1.53,7.33,1.26,no,no,no
Odds väg 14B,Villa,Uddared,Partille,no,Lagfart,2025-04-29,2025,4,6500000,6639000.0,-139000.0,-2.1,166.0,,6.0,767.0,39200.0,-2.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Partille kommun,6.26,8.03,5.69,no,no,no
Brase-Emmas väg 23,Villa,Öjersjö,Partille,no,Lagfart,2025-04-29,2025,4,8500000,8244000.0,256000.0,3.1,149.0,,6.0,554.0,57000.0,3.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Öjersjö,1.99,6.55,0.26,no,no,no
Brattåskärrsvägen 101,Radhus,Sävedalen,Partille,yes,Slutpris,2025-04-23,2025,4,4800000,,,,118.0,,5.0,,40700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=12,https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,57.74526314,12.11231381,detail_page,Sävedalen,0.73,9.12,2.84,no,no,no
Sörlyckan 29,Radhus,Södra Sävedalen,Partille,yes,Lagfart,2025-04-23,2025,4,5975000,6466000.0,-491000.0,-7.6,115.0,,,157.0,52000.0,-7.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Södra Sävedalen,6.26,8.03,5.69,no,no,no
Eriksvägen 21,Villa,Centrala Sävedalen,Partille,yes,Lagfart,2025-04-21,2025,4,7600000,,,,165.0,60.0,6.0,638.0,46100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Sjätte Villavägen 6,Villa,Puketorp,Partille,no,Lagfart,2025-04-19,2025,4,5500000,5500000.0,0.0,0.0,105.0,105.0,5.0,719.0,52400.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Partille kommun,6.26,8.03,5.69,no,no,no
